pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.2640188644970187, ""1"": 0.14870626385191488, ""2"": 0.10894042553175023, ""3"": 0.10317064835853088, ""4"": 0.07805886460012255, ""5"": 0.06060903215849717, ""6"": 0.04791521035454953, ""7"": 0.04153278000660882, ""8"": 0.0344688415074948, ""9"": 0.027776743597582962, ""10"": 0.01757545674326891, ""11"": 0.013639521084182728, ""12"": 0.010806921337331653, ""13"": 0.008074839808147712, ""14"": 0.007746156310150914, ""15"": 0.00468979931876659, ""16"": 0.005283992392352906, ""17"": 0.003996545721899385, ""18"": 0.002980059752630786, ""19"": 0.0019130415582133899, ""20"": 0.001758081926698254, ""21"": 0.0011113243230785486, ""22"": 0.001097112396211291, ""23"": 0.0005111955554941386, ""24"": 0.0005865807812318268, ""25"": 0.000905467665767969, ""26"": 0.00030449634352862126, ""27"": 0.0001380757930777937, ""28"": 0.0005741248148229171, ""29"": 0.0004408933966922879, ""30"": 0.0002374921678016695, ""31"": 5.744911823918763e-05, ""32"": 9.069834326155785e-05, ""33"": 0.00012898424733087964, ""34"": 0.00012839875625142915, ""39"": 2.5615879496168213e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,3.570098,2,0,0.264018864497,0.735981135503,0.587274871651,0.478334446119,0.375163797761,0.297104933161,0.236495901002,0.188580690648,0.147047910641,0.112579069134,0.084802325536,0.067226868793,0.053587347708,0.042780426371,0.034705586563,0.026959430253,0.022269630934,0.016985638542,0.01298909282,0.010009033067,0.008095991509,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.25822123892935045, ""1"": 0.22991610966847395, ""2"": 0.17793802830526023, ""3"": 0.12349395561695595, ""4"": 0.0884515889242858, ""5"": 0.049016411018221184, ""6"": 0.027518888754915913, ""7"": 0.0176674900394189, ""8"": 0.0111355771269116, ""9"": 0.006680128847527748, ""10"": 0.0039809530924384854, ""11"": 0.0030707077301816224, ""12"": 0.0010744635485307903, ""13"": 0.0006606337726416981, ""14"": 0.00035257304150371205, ""15"": 0.00037330231687733627, ""16"": 0.00018110439979014534, ""17"": 0.00010268787999742209, ""18"": 7.188151599819544e-05, ""19"": 4.107515199896883e-05, ""20"": 4.096982972788672e-05, ""21"": 1.0230488992074338e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,2.106511,2,0,0.258221238929,0.741778761071,0.511862651402,0.333924623097,0.21043066748,0.121979078556,0.072962667537,0.045443778783,0.027776288743,0.016640711616,0.009960582769,0.005979629676,0.002908921946,0.001834458398,0.001173824625,0.000821251583,0.000447949267,0.000266844867,0.000164156987,9.2275471e-05,5.1200319e-05,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.34545897884393884, ""1"": 0.2715065418073472, ""2"": 0.1918763748737827, ""3"": 0.09846161445787112, ""4"": 0.04612498997797008, ""5"": 0.022399607317277265, ""6"": 0.012001798564784087, ""7"": 0.0056575695926062925, ""8"": 0.0029034847464426763, ""9"": 0.0019158951112259704, ""10"": 0.0006391397669512335, ""11"": 0.0004696108304777724, ""12"": 0.0003426318182415163, ""13"": 0.00015116109628303975, ""14"": 6.0464438513205825e-05, ""15"": 3.01367562868116e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,1.418159,1,0,0.345458978844,0.654541021156,0.383034479349,0.191158104475,0.092696490017,0.046571500039,0.024171892722,0.012170094157,0.006512524564,0.003609039818,0.001693144707,0.00105400494,0.000584394109,0.000241762291,9.0601195e-05,3.0136756e-05,0.0,0.0,0.0,0.0,0.0,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Kyle Anderson,12,MIN,SAS,False,21707976,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.602805896145174, ""1"": 0.2520813982296869, ""2"": 0.09680658767390343, ""3"": 0.03137024959960299, ""4"": 0.010251115960603848, ""5"": 0.00404330491845662, ""6"": 0.001459712413820434, ""7"": 0.0006371853800803899, ""8"": 0.00027613339546989573, ""9"": 0.0001380666977349412, ""10"": 6.136297677108505e-05, ""11"": 3.0681488385542524e-05, ""12"": 3.830512030989987e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,0.619107,0,0,0.602805896145,0.397194103855,0.145112705625,0.048306117951,0.016935868352,0.006684752391,0.002641447473,0.001181735059,0.000544549679,0.000268416283,0.000130349585,6.8986609e-05,3.830512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6137428384971209, ""1"": 0.22515494986684004, ""2"": 0.10773247045054211, ""3"": 0.004545997920504774, ""4"": 0.003260313225197898, ""5"": 0.009977824411418229, ""6"": 0.008590150578002696, ""7"": 0.007298544603094865, ""8"": 0.010189160319776378, ""9"": 0.009307750127502169, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,0.787102,0,0,0.613742838497,0.386257161503,0.161102211636,0.053369741185,0.048823743265,0.04556343004,0.035585605628,0.02699545505,0.019696910447,0.009507750128,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.741225919652839, ""1"": 0.1825189415068057, ""2"": 0.03618342094551237, ""3"": 0.002364476612361323, ""4"": 0.002571173193609836, ""5"": 0.006289631811308548, ""6"": 0.006056685890907947, ""7"": 0.005862721316819096, ""8"": 0.007687999039703899, ""9"": 0.009039030030132345, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,0.525946,0,0,0.741225919653,0.258774080347,0.07625513884,0.040071717895,0.037707241282,0.035136068089,0.028846436278,0.022789750387,0.01692702907,0.00923903003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5020359285590448, ""1"": 0.2725431632623602, ""2"": 0.1423300676813971, ""3"": 0.030277192352343017, ""4"": 0.007735213105066561, ""5"": 0.005106618602865433, ""6"": 0.003374549530446086, ""7"": 0.00227934055930893, ""8"": 0.0026801906531315253, ""9"": 0.0021900989162030953, ""10"": 0.009460063187705984, ""11"": 0.010714972909326005, ""12"": 0.004504182327559539, ""13"": 0.0009008364655119128, ""14"": 0.0009008364655119128, ""15"": 0.0006756273491339347, ""16"": 0.0004504182327559513, ""18"": 0.0006756273491339347, ""19"": 0.0011250724911940155, ""20"": 3.9999999999999996e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,1.124381,0,0,0.502035928559,0.497964071441,0.225420908179,0.083090840497,0.052813648145,0.04507843504,0.039971816437,0.036597266906,0.034317926347,0.031637735694,0.029447636778,0.01998757359,0.009272600681,0.004768418353,0.003867581888,0.002966745422,0.002291118073,0.00184069984,0.00184069984,0.001165072491,4e-05,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11774939882674716, ""1"": 0.12089681963701837, ""2"": 0.13244122884722165, ""3"": 0.10952907284842099, ""4"": 0.09294815632227814, ""5"": 0.0840503226340557, ""6"": 0.06668283888323466, ""7"": 0.05405532483786074, ""8"": 0.04279540461601797, ""9"": 0.03658640481525106, ""10"": 0.030752268580404606, ""11"": 0.02587399513896143, ""12"": 0.016021469660031904, ""13"": 0.013404421659120359, ""14"": 0.0110474409885001, ""15"": 0.009786999373424126, ""16"": 0.00727189930657698, ""17"": 0.005441684298122609, ""18"": 0.0041969637843745165, ""19"": 0.0032152999068823036, ""20"": 0.004045318060698073, ""21"": 0.002732077562124908, ""22"": 0.001502121164606827, ""23"": 0.0011453764797162266, ""24"": 0.0008530397017415669, ""25"": 0.0010267868860090801, ""26"": 0.0008201068286261111, ""27"": 0.0004745546684197445, ""28"": 0.00038011167632485233, ""29"": 0.00036421739488997734, ""30"": 0.00026828487937421216, ""31"": 0.00022576086518738203, ""32"": 0.00024364390421739558, ""33"": 0.0004109293127486598, ""34"": 0.00015587047158815788, ""35"": 0.00014513522066015734, ""36"": 0.0001556688038287017, ""37"": 2.023446883727982e-05, ""38"": 4.145109400693177e-05, ""39"": 6.0049543962391394e-05, ""40"": 1.95822920835998e-05, ""43"": 6.0536581755802085e-05, ""45"": 6.52487465156244e-05, ""48"": 3.647842757118095e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,4.926433,4,2,0.117749398827,0.882250601173,0.761353781536,0.628912552689,0.519383479841,0.426435323518,0.342385000884,0.275702162001,0.221646837163,0.178851432547,0.142265027732,0.111512759151,0.085638764013,0.069617294352,0.056212872693,0.045165431705,0.035378432331,0.028106533025,0.022664848727,0.018467884942,0.015252585035,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.09651989148721309, ""1"": 0.11047445206713838, ""2"": 0.10549182134893925, ""3"": 0.10737269998244242, ""4"": 0.09435381576942369, ""5"": 0.08092360520190156, ""6"": 0.07159609688101641, ""7"": 0.06092085831070752, ""8"": 0.04831559558034428, ""9"": 0.04016135673773231, ""10"": 0.034710765911837776, ""11"": 0.026295833354032648, ""12"": 0.02234527846695912, ""13"": 0.01983796049280771, ""14"": 0.014974320379545594, ""15"": 0.011096143542169779, ""16"": 0.010650795192050639, ""17"": 0.007816640309817675, ""18"": 0.006019323536703556, ""19"": 0.00561981465198558, ""20"": 0.004899017157891888, ""21"": 0.004100622656136353, ""22"": 0.0025305000020418283, ""23"": 0.0018522280289304724, ""24"": 0.002369839041361156, ""25"": 0.0019714235832068066, ""26"": 0.001093135594001671, ""27"": 0.0005967702593357559, ""28"": 0.0006834143727910807, ""29"": 0.0006153092750456392, ""30"": 0.0008329634383159579, ""31"": 0.0004982379413292254, ""32"": 0.0006241181217288117, ""33"": 0.00023170720432005845, ""34"": 0.00013195120518740905, ""35"": 0.0002944415956863879, ""36"": 0.0003473075484245335, ""37"": 0.00016055967020948137, ""38"": 0.0002329728998297897, ""39"": 0.00011470045795224086, ""40"": 4.6098179424310666e-05, ""41"": 5.507435786387837e-05, ""42"": 5.392556475313437e-05, ""43"": 5.2830835417597256e-05, ""45"": 2.7872449132065815e-05, ""46"": 2.6582552216254376e-05, ""48"": 2.8414408457100217e-05, ""49"": 3.091239424007418e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276135,11.503536,0.0,role_aware_pmf_cal_v1,5.68516,4,1,0.096519891487,0.903480108513,0.793005656446,0.687513835097,0.580141135114,0.485787319345,0.404863714143,0.333267617262,0.272346758951,0.224031163371,0.183869806633,0.149159040721,0.122863207367,0.1005179289,0.080679968408,0.065705648028,0.054609504486,0.043958709294,0.036142068984,0.030122745447,0.024502930795,,,,,close_lock,2026-05-12T21:20:12Z,41e2363a#phase10c,6532ad32-e85c-4109-81cb-a4d8504b58ba,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
