player_name,player_id,team,opponent,is_home,game_id,stat,line,market_line,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,line_source
OG Anunoby,18,NYK,SAS,False,21716135,pts,10.5,10.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.8292,-486.0,486.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,11.5,11.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.7702,-335.0,335.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,12.5,12.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.7169,-253.0,253.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,13.5,13.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.6627,-196.0,196.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,14.5,14.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.6003,-150.0,150.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,15.5,15.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.5403,-118.0,118.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,16.5,16.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.4567,119.0,-119.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,17.5,17.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.3738,168.0,-168.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,18.5,18.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.316,216.0,-216.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,19.5,19.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.2722,267.0,-267.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,20.5,20.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.2205,353.0,-353.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,21.5,21.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.1766,466.0,-466.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,22.5,22.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.1332,651.0,-651.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,23.5,23.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.101,890.0,-890.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,24.5,24.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.0821,1119.0,-1119.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,25.5,25.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.0655,1427.0,-1427.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,26.5,26.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.0489,1946.0,-1946.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
OG Anunoby,18,NYK,SAS,False,21716135,pts,27.5,27.5,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:starter+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,starter,derived_from_projected_minutes,30.4699,33.3382,0.05,16.1295,16.1295,16,16,0.0015,0.9985,0.9978,0.9956,0.9917,0.9847,0.972,0.9592,0.9314,0.9001,0.866,0.8292,0.7702,0.7169,0.6627,0.6003,0.5403,0.4567,0.3738,0.316,0.2722,0.0389,2473.0,-2473.0,morning,2026-06-05T22:58:24Z,68156fbf#phase10c,b764492e-c4bf-4519-a8dc-5211507de0e7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-06-05T22:57:21Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-06-05T21:53:19Z,model_grid
