player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,role_bucket,pmf_source,calibration_source,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,k,p_k
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,0,0.010030090271
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,1,0.015245737212
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,2,0.013239719157
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,3,0.015847542628
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,4,0.018054162487
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,5,0.014744232698
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,6,0.018756268806
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,7,0.02627883651
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,8,0.024373119358
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,9,0.029789368104
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,10,0.034603811434
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,11,0.038314944835
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,12,0.041925777332
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,13,0.047442326981
Julius Randle,387,MIN,DEN,False,21681987,,pts,starter,predict.py:raw,phase8_role_aware_pmf_cal_v2,morning,2026-04-30T01:55:00Z,113c7b5#phase10c,cc8ed13d-d841-4bd2-9d27-476a72441e85,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,14,0.043831494483
