player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,affiliate_url,odds_button_url,monetization_status,snapshot_type_public,snapshot_time_utc_public,finality_status_public,lineup_freshness_rollup,availability_freshness_status,odds_freshness_status
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,17.5,betmgm,-105,-125,0.4796954314720812,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.3618170902541525,176,-176,-0.11787834121792873,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,17.5,betonlineag,-102,-127,0.47438944435338465,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.3618170902541525,176,-176,-0.11257235409923216,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,16.5,betrivers,-130,-105,0.5246062992125985,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.40914548729237543,144,-144,-0.11546081192022306,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,17.5,betrivers,-103,-134,0.4697879307656324,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.3618170902541525,176,-176,-0.10797084051147993,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,13.5,bovada,-275,200,0.6875,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.5830498298979387,-140,140,-0.10445017010206126,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,14.5,bovada,-200,150,0.625,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.5267160296177706,-111,111,-0.09828397038222936,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,15.5,bovada,-150,115,0.5633187772925764,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.46848108865319193,113,-113,-0.09483768863938447,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,16.5,bovada,-120,-110,0.5101214574898786,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.40914548729237543,144,-144,-0.10097597019750315,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,17.5,bovada,105,-135,0.4592085979482169,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.3618170902541525,176,-176,-0.0973915076940644,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,18.5,bovada,135,-180,0.3982930298719772,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.31759055433259953,215,-215,-0.08070247553937765,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
