date,game_id,event_id,snapshot_type,snapshot_time_utc,home_team,away_team,bookmaker_key,player_id,player_name,stat,line,side,role_bucket,pmf_kind,pmf_col_used,is_alternate,model_pmf_raw,model_pmf,model_mean,model_variance,pmf_mean_raw,pmf_mean_repaired,pmf_mean_shift_delta_or_gamma,pmf_mean_shift_repair_applied,pmf_mean_shift_repair_scope,pmf_mean_shift_repair_method,pmf_mean_shift_repair_version,pmf_mean_shift_row_rollback_reason,model_prob_over_raw,model_prob_over_after_pmf_mean_shift,model_prob_over_calibrated,model_prob_over_active,probability_scale_repair_scope,probability_scale_repair_method,probability_scale_repair_version,model_prob_over,model_prob_under,model_probability_for_side,market_prob_over_no_vig,market_prob_under_no_vig,market_probability_for_side,over_odds_american,under_odds_american,actual,hit_result,closing_line_result,settled,model_event_logloss,market_event_logloss,event_logloss_delta,model_brier,market_brier,brier_delta,model_nll,model_rps,walk_forward_only,same_sample_predictions_used,join_status,join_blockers,scoring_blocker,model_prob_over_pre_event_calibration,event_calibration_applied,event_calibration_version,event_calibration_stage,event_calibration_source,event_calibration_segment,market_pmf_used,market_prob_used_as_training_label,m8_6q_schema_version,m8_6q_delta_sign_convention,injury_status_current,official_lineup_status,expected_lineup_status,projected_minutes,minutes_q10,minutes_q50,minutes_q90,p_inactive,p_starter,usage_projection,opponent_def_rating_recent,expected_steal_opportunities,cov_pts_reb_player,cov_pts_ast_player,cov_reb_ast_player,combo_covariance_sample_size,odds_snapshot_family,odds_snapshot_path,odds_snapshot_type,odds_snapshot_substr_used,odds_snapshot_rank,odds_snapshot_is_historical,odds_snapshot_lock_offset_minutes
2026-05-09,21708303.0,40c8a29efb894c4dd6bf6acc5025c9cb,historical_lock_minus_5m,2026-05-10T00:35:00Z,Los Angeles Lakers,Oklahoma City Thunder,bovada,237.0,LeBron James,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6974398758727697,0.30256012412723043,0.6974398758727697,-290.0,210.0,1.0,1.0,,True,1.3862943611178906,0.36033896846756697,1.0259553926503235,0.5624999999992499,0.09154262871188502,0.4709573712873649,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.629594756198596,35.28299316039596,39.828235478140684,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-05-09/odds_pairs_hist_lockday_2026-05-09.parquet,hist_lockday,auto,1,True,5.0
2026-04-28,21682732.0,d749c50ad2a2660df91f9dc1b8e20d78,historical_lock_minus_5m,2026-04-28T23:05:00Z,Boston Celtics,Philadelphia 76ers,betparx,1057261935.0,VJ Edgecombe,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6779885310983679,0.3220114689016321,0.6779885310983679,-265.0,190.0,1.0,1.0,,True,1.3862943611178906,0.38862490696893315,0.9976694541489575,0.5624999999992499,0.1036913861041868,0.4588086138950631,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.228750948960453,35.85971364354623,40.31092978812184,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-28/odds_pairs_hist_lockday_2026-04-28.parquet,hist_lockday,auto,1,True,5.0
2026-05-08,21708677.0,30d614c5d781b768faf9cf885e890851,historical_lock_minus_5m,2026-05-08T23:05:00Z,Philadelphia 76ers,New York Knicks,betparx,1057261935.0,VJ Edgecombe,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6705882352941177,0.32941176470588235,0.6705882352941177,-250.0,185.0,2.0,1.0,,True,1.3862943611178906,0.39959998865576624,0.9866943724621244,0.5624999999992499,0.10851211072664356,0.45398788927260636,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,15.616331279279994,35.406139472450135,39.485320134388246,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-05-08/odds_pairs_hist_lockday_2026-05-08.parquet,hist_lockday,auto,1,True,5.0
2026-05-08,21707974.0,1b5c084f510006e8f30cd6cac40e231d,historical_lock_minus_5m,2026-05-09T01:35:00Z,Minnesota Timberwolves,San Antonio Spurs,betparx,3547259.0,Jaden McDaniels,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6705882352941177,0.32941176470588235,0.6705882352941177,-250.0,185.0,1.0,1.0,,True,1.3862943611178906,0.39959998865576624,0.9866943724621244,0.5624999999992499,0.10851211072664356,0.45398788927260636,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.567421488710306,33.195189773577894,39.33453325311035,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-05-08/odds_pairs_hist_lockday_2026-05-08.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21684805.0,912bee9cc9d36b6017819f012c0c56f1,historical_lock_minus_5m,2026-04-29T23:05:00Z,Detroit Pistons,Orlando Magic,betparx,38017683.0,Paolo Banchero,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6666666666666667,0.33333333333333337,0.6666666666666667,-250.0,180.0,2.0,1.0,,True,1.3862943611178906,0.4054651081081643,0.9808292530097263,0.5624999999992499,0.11111111111111106,0.4513888888881389,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.840449458325967,35.6387299584416,40.023610908485324,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-28,21682732.0,d749c50ad2a2660df91f9dc1b8e20d78,historical_lock_minus_5m,2026-04-28T23:05:00Z,Boston Celtics,Philadelphia 76ers,bovada,434.0,Jayson Tatum,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6653734238603297,0.3346265761396702,0.6653734238603297,-245.0,180.0,3.0,1.0,,True,1.3862943611178906,0.4074068562910748,0.9788875048268157,0.5624999999992499,0.11197494545895856,0.45052505454029135,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,18.703745850141004,35.30836961947918,39.6498715947766,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-28/odds_pairs_hist_lockday_2026-04-28.parquet,hist_lockday,auto,1,True,5.0
2026-05-05,21708299.0,689b4554b0b10e67f46872eb2e74b98d,historical_lock_minus_5m,2026-05-06T00:35:00Z,Oklahoma City Thunder,Los Angeles Lakers,fliff,237.0,LeBron James,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6651162790697674,0.33488372093023255,0.6651162790697674,-260.0,175.0,1.0,1.0,,True,1.3862943611178906,0.40779339786775554,0.9785009632501351,0.5624999999992499,0.11214710654407788,0.45035289345517204,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.793412902371934,35.56505153879917,40.33028916054498,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-05-05/odds_pairs_hist_lockday_2026-05-05.parquet,hist_lockday,auto,1,True,5.0
2026-04-28,21682732.0,d749c50ad2a2660df91f9dc1b8e20d78,historical_lock_minus_5m,2026-04-28T23:05:00Z,Boston Celtics,Philadelphia 76ers,draftkings,434.0,Jayson Tatum,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6651090342679128,0.33489096573208726,0.6651090342679128,-244.0,180.0,3.0,1.0,,True,1.3862943611178906,0.4078042904613366,0.978490070656554,0.5624999999992499,0.11215195892897001,0.4503480410702799,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,18.703745850141004,35.30836961947918,39.6498715947766,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-28/odds_pairs_hist_lockday_2026-04-28.parquet,hist_lockday,auto,1,True,5.0
2026-05-06,21708674.0,d146e10295545e18ac8915a1f5860317,historical_lock_minus_5m,2026-05-06T23:05:00Z,New York Knicks,Philadelphia 76ers,fanduel,1057261935.0,VJ Edgecombe,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6637754604814345,0.3362245395185654,0.6637754604814345,-245.0,178.0,1.0,1.0,,True,1.3862943611178906,0.4098113486208908,0.9764830124969999,0.5624999999992499,0.11304694097447139,0.44945305902477856,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,15.268095565006185,35.25765768857099,39.1393611348668,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-05-06/odds_pairs_hist_lockday_2026-05-06.parquet,hist_lockday,auto,1,True,5.0
2026-04-28,21682732.0,d749c50ad2a2660df91f9dc1b8e20d78,historical_lock_minus_5m,2026-04-28T23:05:00Z,Boston Celtics,Philadelphia 76ers,fanduel,434.0,Jayson Tatum,stl,0.5,OVER,starter,oof_single,pmf,False,"{""0"": 1.0}","{""0"": 1.0}",0.0,0.0,0.0,0.0,,False,,,,,0.0,0.0,0.2500000000005,0.2500000000005,stl|starter,shrink_to_half,1.0,0.2500000000005,0.7499999999995,0.2500000000005,0.6637754604814345,0.3362245395185654,0.6637754604814345,-245.0,178.0,3.0,1.0,,True,1.3862943611178906,0.4098113486208908,0.9764830124969999,0.5624999999992499,0.11304694097447139,0.44945305902477856,,1.0,True,False,matched,,,0.0,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,18.703745850141004,35.30836961947918,39.6498715947766,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-28/odds_pairs_hist_lockday_2026-04-28.parquet,hist_lockday,auto,1,True,5.0
